timex,start_x,start_v,start_ph,start_prs,start_pxr,start_ps,start_wfs,start_wfh,start_wfvrs,start_wfvx,start_uf_net,start_uf,start_px,start_a,start_m,tri_x,tri_v,tri_ped,tri_pes,tri_pd,tri_pld,tri_plr,tri_ps,tri_wfd,tri_wfde,tri_wfld,tri_wfle,tri_wflr,tri_wfs,tri_wfse,tri_wfxd,tri_wfsx,tri_wfx,tri_uf_net,tri_uf,tri_m,tri_fext,tri_pel,tri_px,mv_x,mv_v,mv_ps,mv_px,mv_pr,mv_pc,mv_pa,mv_pw,mv_pd,mv_wfs,mv_wfd,mv_wfsr,mv_wfwd,mv_wfw,mv_wfwx,mv_wfxa,mv_wfrc,mv_wfx,mv_wfa,mv_wfc,mv_wfr,mv_uf_net,mv_uf,mv_m,hs_x,hs_v,hs_pf,hs_ph,hs_pl,hs_plx,hs_wff,hs_wfh,hs_wfl,hs_uf_net,hs_uf,hs_f_f,hs_f_cf,fp_sg,fp_beta
0.000246,0.116426185,0.29577,447.41,447.41,70.623,1448.3,707.04,-707.04,1.6353,1.6353,0.058364,0.058364,71.261,208.96,0.10781,-0.0017857,0,70.623,1448.348877,70.623,719.29,736,1454.6,99.719,0,0,0,0,115.1,0,99.719,115.1,15.383,0,-0.0024986,0.055,-11.379,70.623,719.29,-0.042234,0,442.87,198.59,198.59,88.377,14.696,442.87,395.15,101.28,101.28,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061284,-1.2227,318.51,442.87,392.59,392.56,-111.55,75.092,-36.457,-0.65816,-0.65816,-0.3173,0.61,0.75,1.35E+05
0.000247,0.116426483,0.29597,447.41,447.41,70.715,1448.4,707.01,-707.01,1.6364,1.6364,0.052705,0.052705,71.355,188.7,0.10781,-0.0017857,0,70.715,1448.351318,70.715,736.76,718.56,1454.6,101.05,0,0,0,0,113.73,0,101.05,113.73,12.681,0,-0.0050583,0.055,-11.379,70.715,736.76,-0.042234,0,442.85,198.59,198.59,88.494,14.696,442.85,395.14,101.27,101.27,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061272,-1.2278,318.53,442.85,392.56,392.53,-111.51,74.906,-36.608,-0.65272,-0.65272,-0.31721,0.61,0.75,1.35E+05
0.000248,0.116426781,0.29615,447.4,447.4,70.809,1448.4,706.98,-706.98,1.6374,1.6374,0.047024,0.047024,71.449,168.36,0.10781,-0.0017857,0,70.809,1448.353516,70.809,719.29,736,1454.6,99.705,0,0,0,0,115.1,0,99.705,115.1,15.398,0,-0.0076447,0.055,-11.379,70.809,719.29,-0.042234,0,442.84,198.59,198.59,88.61,14.696,442.84,395.13,101.26,101.26,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.006126,-1.2328,318.54,442.84,392.53,392.5,-111.48,74.721,-36.759,-0.64724,-0.64724,-0.31711,0.61,0.75,1.35E+05
0.000249,0.116427079,0.29631,447.39,447.39,70.901,1448.4,706.95,-706.95,1.6382,1.6382,0.041381,0.041381,71.542,148.16,0.10781,-0.0017857,0,70.901,1448.355957,70.901,736.76,718.55,1454.6,101.03,0,0,0,0,113.73,0,101.03,113.73,12.696,0,-0.010204,0.055,-11.379,70.901,736.76,-0.042234,0,442.82,198.59,198.59,88.727,14.696,442.82,395.13,101.25,101.25,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061248,-1.2378,318.56,442.82,392.5,392.46,-111.44,74.538,-36.907,-0.6417,-0.6417,-0.31702,0.61,0.75,1.35E+05
0.00025,0.116427377,0.29644,447.38,447.38,70.995,1448.4,706.92,-706.92,1.639,1.639,0.035715,0.035715,71.636,127.87,0.10781,-0.0017857,0,70.995,1448.358154,70.995,719.28,735.99,1454.6,99.69,0,0,0,0,115.1,0,99.69,115.1,15.414,0,-0.012779,0.055,-11.379,70.995,719.28,-0.042234,0,442.8,198.59,198.59,88.843,14.696,442.8,395.12,101.24,101.24,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061235,-1.2427,318.58,442.8,392.47,392.43,-111.41,74.355,-37.055,-0.6361,-0.6361,-0.31693,0.61,0.75,1.35E+05
0.000251,0.116427675,0.29656,447.38,447.38,71.087,1448.4,706.89,-706.89,1.6396,1.6396,0.030088,0.030088,71.729,107.73,0.10781,-0.0017857,0,71.087,1448.360596,71.087,736.75,718.55,1454.6,101.02,0,0,0,0,113.73,0,101.02,113.73,12.711,0,-0.015335,0.055,-11.379,71.087,736.75,-0.042234,0,442.79,198.59,198.59,88.96,14.696,442.79,395.11,101.23,101.23,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061223,-1.2476,318.59,442.79,392.43,392.4,-111.38,74.174,-37.201,-0.63045,-0.63045,-0.31683,0.61,0.75,1.35E+05
0.000252,0.116427973,0.29666,447.37,447.37,71.18,1448.4,706.86,-706.86,1.6402,1.6402,0.024443,0.024443,71.822,87.516,0.10781,-0.0017857,0,71.18,1448.362915,71.18,719.28,735.99,1454.6,99.676,0,0,0,0,115.1,0,99.676,115.1,15.429,0,-0.017906,0.055,-11.379,71.18,719.28,-0.042234,0,442.77,198.59,198.59,89.076,14.696,442.77,395.11,101.22,101.22,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.006121,-1.2525,318.61,442.77,392.4,392.37,-111.34,73.994,-37.346,-0.62474,-0.62474,-0.31674,0.61,0.75,1.35E+05
0.000253,0.116428271,0.29674,447.36,447.36,71.272,1448.4,706.83,-706.83,1.6406,1.6406,0.018838,0.018838,71.915,67.449,0.10781,-0.0017857,0,71.272,1448.365479,71.272,736.75,718.55,1454.6,101,0,0,0,0,113.73,0,101,113.73,12.726,0,-0.020451,0.055,-11.379,71.272,736.75,-0.042234,0,442.76,198.59,198.59,89.192,14.696,442.76,395.1,101.21,101.21,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061198,-1.2573,318.63,442.76,392.37,392.33,-111.31,73.816,-37.49,-0.61899,-0.61899,-0.31665,0.61,0.75,1.35E+05
0.000254,0.116428569,0.29679,447.35,447.35,71.365,1448.4,706.79,-706.79,1.6409,1.6409,0.013216,0.013216,72.008,47.319,0.10781,-0.0017857,0,71.365,1448.367798,71.365,719.28,735.99,1454.6,99.661,0,0,0,0,115.11,0,99.661,115.11,15.444,0,-0.023018,0.055,-11.379,71.365,719.28,-0.042234,0,442.74,198.59,198.59,89.308,14.696,442.74,395.09,101.2,101.2,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061185,-1.2621,318.64,442.74,392.34,392.3,-111.27,73.639,-37.632,-0.61318,-0.61318,-0.31656,0.61,0.75,1.35E+05
0.000255,0.116428867,0.29683,447.35,447.35,71.457,1448.4,706.76,-706.76,1.6411,1.6411,0.0076377,0.0076377,72.1,27.346,0.10781,-0.0017857,0,71.457,1448.370361,71.457,736.75,718.55,1454.6,100.99,0,0,0,0,113.73,0,100.99,113.73,12.741,0,-0.025555,0.055,-11.379,71.457,736.75,-0.042234,0,442.72,198.59,198.59,89.425,14.696,442.72,395.09,101.19,101.19,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061172,-1.2668,318.66,442.72,392.3,392.27,-111.24,73.463,-37.773,-0.60732,-0.60732,-0.31646,0.61,0.75,1.35E+05
0.000256,0.116429165,0.29685,447.34,447.34,71.55,1448.4,706.73,-706.73,1.6412,1.6412,0.0020403,0.0020403,72.193,7.3051,0.10781,-0.0017857,0,71.55,1448.372681,71.55,719.27,735.98,1454.6,99.647,0,0,0,0,115.11,0,99.647,115.11,15.459,0,-0.028107,0.055,-11.379,71.55,719.27,-0.042234,0,442.71,198.59,198.59,89.54,14.696,442.71,395.08,101.18,101.18,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.006116,-1.2715,318.68,442.71,392.27,392.24,-111.2,73.288,-37.912,-0.6014,-0.6014,-0.31637,0.61,0.75,1.35E+05
0.000257,0.116429463,0.29685,447.33,447.33,71.641,1448.4,706.7,-706.7,1.6412,1.6412,-0.0035092,-0.0035092,72.284,-12.564,0.10781,-0.0017857,0,71.641,1448.375244,71.641,736.74,718.54,1454.6,100.97,0,0,0,0,113.73,0,100.97,113.73,12.755,0,-0.030632,0.055,-11.379,71.641,736.74,-0.042234,0,442.69,198.59,198.59,89.656,14.696,442.69,395.07,101.17,101.17,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061147,-1.2761,318.69,442.69,392.24,392.2,-111.17,73.115,-38.051,-0.59544,-0.59544,-0.31628,0.61,0.75,1.35E+05
0.000258,0.116429761,0.29682,447.32,447.32,71.733,1448.4,706.67,-706.67,1.6411,1.6411,-0.0090741,-0.0090741,72.376,-32.489,0.10781,-0.0017857,0,71.733,1448.377563,71.733,719.27,735.98,1454.6,99.633,0,0,0,0,115.11,0,99.633,115.11,15.474,0,-0.033176,0.055,-11.379,71.733,719.27,-0.042234,0,442.67,198.59,198.59,89.772,14.696,442.67,395.06,101.16,101.16,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061134,-1.2807,318.71,442.67,392.2,392.17,-111.13,72.943,-38.187,-0.58943,-0.58943,-0.31619,0.61,0.75,1.35E+05
0.000259,0.116430059,0.29678,447.32,447.32,71.825,1448.4,706.64,-706.64,1.6409,1.6409,-0.014592,-0.014592,72.467,-52.243,0.10781,-0.0017857,0,71.825,1448.380127,71.825,736.74,718.54,1454.6,100.96,0,0,0,0,113.73,0,100.96,113.73,12.77,0,-0.035694,0.055,-11.379,71.825,736.74,-0.042234,0,442.66,198.59,198.59,89.888,14.696,442.66,395.06,101.15,101.15,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061121,-1.2853,318.72,442.66,392.17,392.14,-111.1,72.772,-38.323,-0.58336,-0.58336,-0.31609,0.61,0.75,1.35E+05
0.00026,0.116430357,0.29672,447.31,447.31,71.916,1448.4,706.61,-706.61,1.6405,1.6405,-0.020124,-0.020124,72.559,-72.052,0.10781,-0.0017857,0,71.916,1448.382568,71.916,719.27,735.98,1454.6,99.618,0,0,0,0,115.11,0,99.618,115.11,15.488,0,-0.038223,0.055,-11.379,71.916,719.27,-0.042234,0,442.64,198.59,198.59,90.003,14.696,442.64,395.05,101.15,101.15,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061108,-1.2897,318.74,442.64,392.14,392.1,-111.06,72.603,-38.457,-0.57723,-0.57723,-0.316,0.61,0.75,1.35E+05
0.000261,0.116430655,0.29664,447.3,447.3,72.007,1448.4,706.58,-706.58,1.6401,1.6401,-0.025603,-0.025603,72.649,-91.668,0.10781,-0.0017857,0,72.007,1448.385254,72.007,736.74,718.54,1454.6,100.95,0,0,0,0,113.73,0,100.95,113.73,12.784,0,-0.040722,0.055,-11.379,72.007,736.74,-0.042234,0,442.63,198.59,198.59,90.119,14.696,442.63,395.04,101.14,101.14,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061096,-1.2942,318.76,442.63,392.1,392.07,-111.02,72.435,-38.589,-0.57107,-0.57107,-0.31591,0.61,0.75,1.35E+05
0.000262,0.116430953,0.29654,447.29,447.29,72.098,1448.4,706.55,-706.55,1.6395,1.6395,-0.031095,-0.031095,72.74,-111.33,0.10781,-0.0017857,0,72.098,1448.387695,72.098,719.27,735.98,1454.6,99.604,0,0,0,0,115.11,0,99.604,115.11,15.503,0,-0.043236,0.055,-11.379,72.098,719.27,-0.042234,0,442.61,198.59,198.59,90.234,14.696,442.61,395.04,101.13,101.13,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061083,-1.2986,318.77,442.61,392.07,392.03,-110.99,72.269,-38.721,-0.56485,-0.56485,-0.31582,0.61,0.75,1.35E+05
0.000263,0.116431251,0.29641,447.29,447.29,72.189,1448.4,706.51,-706.51,1.6388,1.6388,-0.036536,-0.036536,72.829,-130.81,0.10781,-0.0017857,0,72.189,1448.390381,72.189,736.74,718.54,1454.6,100.93,0,0,0,0,113.73,0,100.93,113.73,12.799,0,-0.045719,0.055,-11.379,72.189,736.74,-0.042234,0,442.59,198.59,198.59,90.349,14.696,442.59,395.03,101.12,101.12,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.006107,-1.3029,318.79,442.59,392.04,392,-110.95,72.104,-38.85,-0.55859,-0.55859,-0.31573,0.61,0.75,1.35E+05
0.000264,0.116431549,0.29627,447.28,447.28,72.279,1448.4,706.48,-706.48,1.6381,1.6381,-0.041987,-0.041987,72.919,-150.33,0.10781,-0.0017857,0,72.279,1448.392822,72.279,719.27,735.98,1454.6,99.59,0,0,0,0,115.11,0,99.59,115.11,15.518,0,-0.048218,0.055,-11.379,72.279,719.27,-0.042234,0,442.58,198.59,198.59,90.464,14.696,442.58,395.02,101.11,101.11,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061057,-1.3072,318.81,442.58,392,391.97,-110.92,71.94,-38.978,-0.55227,-0.55227,-0.31564,0.61,0.75,1.35E+05
0.000265,0.116431847,0.29611,447.27,447.27,72.369,1448.4,706.45,-706.45,1.6372,1.6372,-0.047386,-0.047386,73.008,-169.66,0.10781,-0.0017857,0,72.369,1448.395508,72.369,736.74,718.54,1454.6,100.92,0,0,0,0,113.73,0,100.92,113.73,12.813,0,-0.050682,0.055,-11.379,72.369,736.74,-0.042234,0,442.56,198.59,198.59,90.578,14.696,442.56,395.01,101.1,101.1,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061043,-1.3115,318.82,442.56,391.97,391.93,-110.88,71.778,-39.105,-0.54592,-0.54592,-0.31554,0.61,0.75,1.35E+05
0.000266,0.116432145,0.29593,447.26,447.26,72.459,1448.4,706.42,-706.42,1.6362,1.6362,-0.052792,-0.052792,73.098,-189.02,0.10781,-0.0017857,0,72.459,1448.397949,72.459,719.27,735.98,1454.6,99.576,0,0,0,0,115.11,0,99.576,115.11,15.532,0,-0.053165,0.055,-11.379,72.459,719.27,-0.042234,0,442.55,198.59,198.59,90.693,14.696,442.55,395.01,101.09,101.09,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.006103,-1.3157,318.84,442.55,391.94,391.9,-110.85,71.617,-39.231,-0.5395,-0.5395,-0.31545,0.61,0.75,1.35E+05
0.000267,0.116432443,0.29574,447.26,447.26,72.548,1448.4,706.39,-706.39,1.6351,1.6351,-0.058144,-0.058144,73.186,-208.18,0.10781,-0.0017857,0,72.548,1448.400635,72.548,736.74,718.54,1454.6,100.91,0,0,0,0,113.73,0,100.91,113.73,12.827,0,-0.055611,0.055,-11.379,72.548,736.74,-0.042234,0,442.53,198.59,198.59,90.807,14.696,442.53,395,101.08,101.08,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061017,-1.3198,318.85,442.53,391.9,391.86,-110.81,71.458,-39.354,-0.53303,-0.53303,-0.31536,0.61,0.75,1.35E+05
0.000268,0.116432741,0.29552,447.25,447.25,72.637,1448.4,706.36,-706.36,1.6339,1.6339,-0.063503,-0.063503,73.274,-227.36,0.10781,-0.0017857,0,72.637,1448.403198,72.637,719.27,735.98,1454.6,99.563,0,0,0,0,115.11,0,99.563,115.11,15.546,0,-0.058071,0.055,-11.379,72.637,719.27,-0.042234,0,442.51,198.59,198.59,90.922,14.696,442.51,394.99,101.07,101.07,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0061004,-1.324,318.87,442.51,391.87,391.83,-110.78,71.3,-39.477,-0.52653,-0.52653,-0.31527,0.61,0.75,1.35E+05
0.000269,0.116433039,0.29528,447.24,447.24,72.725,1448.4,706.33,-706.33,1.6326,1.6326,-0.068802,-0.068802,73.361,-246.34,0.10781,-0.0017857,0,72.725,1448.406006,72.725,736.74,718.54,1454.6,100.89,0,0,0,0,113.73,0,100.89,113.73,12.841,0,-0.060493,0.055,-11.379,72.725,736.74,-0.042234,0,442.5,198.59,198.59,91.035,14.696,442.5,394.99,101.06,101.06,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060991,-1.328,318.89,442.5,391.83,391.8,-110.74,71.143,-39.598,-0.51998,-0.51998,-0.31518,0.61,0.75,1.35E+05
0.00027,0.116433337,0.29503,447.23,447.23,72.814,1448.4,706.3,-706.3,1.6311,1.6311,-0.074109,-0.074109,73.449,-265.34,0.10781,-0.0017857,0,72.814,1448.408569,72.814,719.27,735.98,1454.6,99.549,0,0,0,0,115.11,0,99.549,115.11,15.56,0,-0.062931,0.055,-11.379,72.814,719.27,-0.042234,0,442.48,198.59,198.59,91.149,14.696,442.48,394.98,101.05,101.05,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060977,-1.332,318.9,442.48,391.8,391.76,-110.71,70.989,-39.717,-0.51338,-0.51338,-0.31509,0.61,0.75,1.35E+05
0.000271,0.116433635,0.29475,447.23,447.23,72.901,1448.4,706.27,-706.27,1.6296,1.6296,-0.079358,-0.079358,73.535,-284.13,0.10781,-0.0017857,0,72.901,1448.411377,72.901,736.74,718.54,1454.6,100.88,0,0,0,0,113.73,0,100.88,113.73,12.855,0,-0.065331,0.055,-11.379,72.901,736.74,-0.042234,0,442.47,198.59,198.59,91.263,14.696,442.47,394.97,101.04,101.04,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060964,-1.336,318.92,442.47,391.76,391.73,-110.67,70.835,-39.835,-0.50673,-0.50673,-0.315,0.61,0.75,1.35E+05
0.000272,0.116433933,0.29446,447.22,447.22,72.989,1448.4,706.24,-706.24,1.628,1.628,-0.08461,-0.08461,73.621,-302.94,0.10781,-0.0017857,0,72.989,1448.41394,72.989,719.27,735.98,1454.6,99.536,0,0,0,0,115.11,0,99.536,115.11,15.574,0,-0.067745,0.055,-11.379,72.989,719.27,-0.042234,0,442.45,198.59,198.59,91.376,14.696,442.45,394.96,101.03,101.03,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060951,-1.3399,318.94,442.45,391.73,391.69,-110.63,70.683,-39.951,-0.50005,-0.50005,-0.31491,0.61,0.75,1.35E+05
0.000273,0.116434231,0.29414,447.21,447.21,73.076,1448.4,706.2,-706.2,1.6263,1.6263,-0.089801,-0.089801,73.707,-321.52,0.10781,-0.0017857,0,73.076,1448.416748,73.076,736.74,718.54,1454.6,100.87,0,0,0,0,113.73,0,100.87,113.73,12.868,0,-0.070126,0.055,-11.379,73.076,736.74,-0.042234,0,442.44,198.59,198.59,91.489,14.696,442.44,394.96,101.03,101.03,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060937,-1.3437,318.95,442.44,391.7,391.66,-110.6,70.533,-40.066,-0.49332,-0.49332,-0.31482,0.61,0.75,1.35E+05
0.000274,0.116434522,0.29381,447.2,447.2,73.162,1448.4,706.17,-706.17,1.6244,1.6244,-0.094991,-0.094991,73.792,-340.1,0.10781,-0.0017857,0,73.162,1448.419312,73.162,719.27,735.98,1454.6,99.522,0,0,0,0,115.11,0,99.522,115.11,15.587,0,-0.072514,0.055,-11.379,73.162,719.27,-0.042234,0,442.42,198.59,198.59,91.602,14.696,442.42,394.95,101.02,101.02,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060924,-1.3475,318.97,442.42,391.66,391.62,-110.56,70.384,-40.179,-0.48655,-0.48655,-0.31473,0.61,0.75,1.35E+05
0.000275,0.116434813,0.29346,447.2,447.2,73.248,1448.4,706.14,-706.14,1.6225,1.6225,-0.10012,-0.10012,73.877,-358.48,0.10781,-0.0017857,0,73.248,1448.422119,73.248,736.74,718.54,1454.6,100.85,0,0,0,0,113.73,0,100.85,113.73,12.882,0,-0.074867,0.055,-11.379,73.248,736.74,-0.042234,0,442.41,198.59,198.59,91.714,14.696,442.41,394.94,101.01,101.01,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.006091,-1.3512,318.98,442.41,391.63,391.59,-110.53,70.237,-40.29,-0.47973,-0.47973,-0.31464,0.61,0.75,1.35E+05
0.000276,0.116435103,0.2931,447.19,447.19,73.334,1448.4,706.11,-706.11,1.6205,1.6205,-0.10525,-0.10525,73.961,-376.85,0.10781,-0.0017857,0,73.334,1448.424805,73.334,719.27,735.98,1454.7,99.509,0,0,0,0,115.11,0,99.509,115.11,15.601,0,-0.077225,0.055,-11.379,73.334,719.27,-0.042234,0,442.39,198.59,198.59,91.827,14.696,442.39,394.94,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060897,-1.3549,319,442.39,391.59,391.55,-110.49,70.091,-40.4,-0.47287,-0.47287,-0.31455,0.61,0.75,1.35E+05
0.000277,0.116435394,0.29271,447.18,447.18,73.419,1448.4,706.08,-706.08,1.6184,1.6184,-0.11032,-0.11032,74.044,-394.98,0.10781,-0.0017857,0,73.419,1448.427734,73.419,736.74,718.54,1454.7,100.84,0,0,0,0,113.73,0,100.84,113.73,12.895,0,-0.079548,0.055,-11.379,73.419,736.74,-0.042234,0,442.38,198.59,198.59,91.939,14.696,442.38,394.93,100.99,100.99,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060883,-1.3586,319.01,442.38,391.56,391.52,-110.46,69.947,-40.509,-0.46597,-0.46597,-0.31447,0.61,0.75,1.35E+05
0.000278,0.116435684,0.29231,447.17,447.17,73.504,1448.4,706.05,-706.05,1.6161,1.6161,-0.11539,-0.11539,74.127,-413.13,0.10781,-0.0017857,0,73.504,1448.43042,73.504,719.27,735.98,1454.7,99.496,0,0,0,0,115.11,0,99.496,115.11,15.614,0,-0.081879,0.055,-11.379,73.504,719.27,-0.042234,0,442.36,198.59,198.59,92.051,14.696,442.36,394.92,100.98,100.98,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.006087,-1.3621,319.03,442.36,391.52,391.48,-110.42,69.804,-40.615,-0.45902,-0.45902,-0.31438,0.61,0.75,1.35E+05
0.000279,0.116435975,0.29188,447.17,447.17,73.588,1448.4,706.02,-706.02,1.6138,1.6138,-0.12039,-0.12039,74.209,-431.03,0.10781,-0.0017857,0,73.588,1448.43335,73.588,736.74,718.55,1454.7,100.83,0,0,0,0,113.73,0,100.83,113.73,12.908,0,-0.084175,0.055,-11.379,73.588,736.74,-0.042234,0,442.34,198.59,198.59,92.162,14.696,442.34,394.91,100.97,100.97,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060856,-1.3657,319.05,442.34,391.49,391.45,-110.38,69.664,-40.721,-0.45205,-0.45205,-0.31429,0.61,0.75,1.35E+05
0.00028,0.116436265,0.29144,447.16,447.16,73.672,1448.4,705.99,-705.99,1.6113,1.6113,-0.12538,-0.12538,74.291,-448.92,0.10781,-0.0017857,0,73.672,1448.436035,73.672,719.27,735.99,1454.7,99.483,0,0,0,0,115.11,0,99.483,115.11,15.627,0,-0.086479,0.055,-11.379,73.672,719.27,-0.042234,0,442.33,198.59,198.59,92.273,14.696,442.33,394.91,100.96,100.96,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060842,-1.3691,319.06,442.33,391.45,391.41,-110.35,69.524,-40.824,-0.44503,-0.44503,-0.3142,0.61,0.75,1.35E+05
0.000281,0.116436556,0.29099,447.15,447.15,73.755,1448.4,705.96,-705.96,1.6088,1.6088,-0.13032,-0.13032,74.372,-466.58,0.10781,-0.0017857,0,73.755,1448.438965,73.755,736.74,718.55,1454.7,100.81,0,0,0,0,113.73,0,100.81,113.73,12.921,0,-0.088741,0.055,-11.379,73.755,736.74,-0.042234,0,442.31,198.59,198.59,92.384,14.696,442.31,394.9,100.96,100.96,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060829,-1.3726,319.08,442.31,391.42,391.37,-110.31,69.386,-40.926,-0.43798,-0.43798,-0.31411,0.61,0.75,1.35E+05
0.000282,0.116436847,0.29051,447.15,447.15,73.837,1448.4,705.93,-705.93,1.6062,1.6062,-0.13525,-0.13525,74.453,-484.23,0.10781,-0.0017857,0,73.837,1448.44165,73.837,719.27,735.99,1454.7,99.471,0,0,0,0,115.11,0,99.471,115.11,15.64,0,-0.091015,0.055,-11.379,73.837,719.27,-0.042234,0,442.3,198.59,198.59,92.495,14.696,442.3,394.89,100.95,100.95,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060815,-1.3759,319.09,442.3,391.38,391.34,-110.28,69.25,-41.027,-0.43087,-0.43087,-0.31402,0.61,0.75,1.35E+05
0.000283,0.116437137,0.29002,447.14,447.14,73.919,1448.4,705.9,-705.9,1.6035,1.6035,-0.14011,-0.14011,74.533,-501.63,0.10781,-0.0017857,0,73.919,1448.44458,73.919,736.75,718.55,1454.7,100.8,0,0,0,0,113.74,0,100.8,113.74,12.933,0,-0.093246,0.055,-11.379,73.919,736.75,-0.042234,0,442.28,198.59,198.59,92.605,14.696,442.28,394.89,100.94,100.94,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060801,-1.3792,319.11,442.28,391.34,391.3,-110.24,69.116,-41.125,-0.42374,-0.42374,-0.31394,0.61,0.75,1.35E+05
0.000284,0.116437428,0.28951,447.13,447.13,74.001,1448.4,705.87,-705.87,1.6006,1.6006,-0.14496,-0.14496,74.612,-519.01,0.10781,-0.0017857,0,74.001,1448.447388,74.001,719.28,735.99,1454.7,99.459,0,0,0,0,115.11,0,99.459,115.11,15.652,0,-0.095482,0.055,-11.379,74.001,719.28,-0.042234,0,442.27,198.59,198.59,92.715,14.696,442.27,394.88,100.93,100.93,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060787,-1.3825,319.12,442.27,391.31,391.27,-110.21,68.983,-41.222,-0.41655,-0.41655,-0.31385,0.61,0.75,1.35E+05
0.000285,0.116437718,0.28898,447.12,447.12,74.081,1448.5,705.84,-705.84,1.5977,1.5977,-0.14974,-0.14974,74.69,-536.14,0.10781,-0.0017857,0,74.081,1448.450439,74.081,736.75,718.56,1454.7,100.79,0,0,0,0,113.74,0,100.79,113.74,12.945,0,-0.097675,0.055,-11.379,74.081,736.75,-0.042234,0,442.25,198.59,198.59,92.825,14.696,442.25,394.87,100.92,100.92,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060773,-1.3857,319.14,442.25,391.27,391.23,-110.17,68.852,-41.318,-0.40934,-0.40934,-0.31376,0.61,0.75,1.35E+05
0.000286,0.116438009,0.28844,447.12,447.12,74.162,1448.5,705.81,-705.81,1.5947,1.5947,-0.15452,-0.15452,74.769,-553.25,0.10781,-0.0017857,0,74.162,1448.453247,74.162,719.28,736,1454.7,99.446,0,0,0,0,115.11,0,99.446,115.11,15.665,0,-0.09988,0.055,-11.379,74.162,719.28,-0.042234,0,442.24,198.59,198.59,92.934,14.696,442.24,394.87,100.91,100.91,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.006076,-1.3888,319.16,442.24,391.24,391.2,-110.13,68.722,-41.411,-0.40209,-0.40209,-0.31367,0.61,0.75,1.35E+05
0.000287,0.116438299,0.28787,447.11,447.11,74.241,1448.5,705.78,-705.78,1.5916,1.5916,-0.15923,-0.15923,74.846,-570.1,0.10781,-0.0017857,0,74.241,1448.456299,74.241,736.76,718.56,1454.7,100.78,0,0,0,0,113.74,0,100.78,113.74,12.957,0,-0.10204,0.055,-11.379,74.241,736.76,-0.042234,0,442.22,198.59,198.59,93.043,14.696,442.22,394.86,100.91,100.91,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0060746,-1.3919,319.17,442.22,391.2,391.16,-110.1,68.594,-41.503,-0.39481,-0.39481,-0.31359,0.61,0.75,1.35E+05
